,Award Year,Theme,Funding Org:Name,Recipient Org:Name,Amount Awarded
13182,2005,Sports,The Big Lottery Fund,Stirling Council,204094.0
13183,2005,Sports,The Big Lottery Fund,Stockport County Community Sports and Education Foundation,4710.0
13184,2005,Sports,The Big Lottery Fund,Stockport Metropolitan Borough Council,47000.0
13185,2005,Sports,The Big Lottery Fund,"Stockport, East Cheshire, High Peak, Urmston and District Cerebral Palsy Society",5000.0
13186,2005,Sports,The Big Lottery Fund,Stoneyburn Sports and Recreation Association,5000.0
13187,2005,Sports,The Big Lottery Fund,Stoodleigh Sports and Recreation Club,3598.0
13188,2005,Sports,The Big Lottery Fund,Stourview Area Residents Association,4490.0
13189,2005,Sports,The Big Lottery Fund,Strathclyde Park Rowing Club,4000.0
13190,2005,Sports,The Big Lottery Fund,Strathearn Branch of the Pony Club,3760.0
13191,2005,Sports,The Big Lottery Fund,Strathkelvin Kayak Club,4900.0
13192,2005,Sports,The Big Lottery Fund,Streatham Youth Ice Hockey Club,5000.0
13193,2005,Sports,The Big Lottery Fund,Study Rovers,5000.0
13194,2005,Sports,The Big Lottery Fund,Suffolk County Council,70000.0
13195,2005,Sports,The Big Lottery Fund,Summer Chillout Playscheme,71050.0
13196,2005,Sports,The Big Lottery Fund,Sunderland City Council,81500.0
13197,2005,Sports,The Big Lottery Fund,Sunnydown School,3436.0
13198,2005,Sports,The Big Lottery Fund,Surrey County Council,70014.0
13199,2005,Sports,The Big Lottery Fund,Sutton Bridge Community Centre Fund,4471.0
13200,2005,Sports,The Big Lottery Fund,Sutton Coldfield Primary Schools Sports Association,4870.0
13201,2005,Sports,The Big Lottery Fund,Sutton United Netball Club,4965.0
13202,2005,Sports,The Big Lottery Fund,Sutton on Hull Reading and Recreation Society,2700.0
13203,2005,Sports,The Big Lottery Fund,Swadelands School,149678.0
13204,2005,Sports,The Big Lottery Fund,Swale Martial Arts Club,5000.0
13205,2005,Sports,The Big Lottery Fund,Swillington Miners Welfare Scheme,5000.0
13206,2005,Sports,The Big Lottery Fund,Swindon Borough Council,42168.0
13207,2005,Sports,The Big Lottery Fund,Swineshead Village Hall,5000.0
13208,2005,Sports,The Big Lottery Fund,Sycamore Trust U.K.,2528.0
13209,2005,Sports,The Big Lottery Fund,TS Arbroath Sea Cadet Corps,3778.0
13210,2005,Sports,The Big Lottery Fund,Tadcaster Swimmimg Pool Trust,2290.0
13211,2005,Sports,The Big Lottery Fund,Tamworth Trojans,4972.0
13212,2005,Sports,The Big Lottery Fund,Tantobie Association for Sport and the Community,25403.0
13213,2005,Sports,The Big Lottery Fund,Tarleton Parish Council,4919.0
13214,2005,Sports,The Big Lottery Fund,Teesside Athletic Football Club Limited,2690.0
13215,2005,Sports,The Big Lottery Fund,Temple Sports,4558.0
13216,2005,Sports,The Big Lottery Fund,Tendring District Youth Council,4960.0
13217,2005,Sports,The Big Lottery Fund,Thames Valley Federation of Racing Pigeons,2900.0
13218,2005,Sports,The Big Lottery Fund,"The ""YES"" Programme",4797.0
13219,2005,Sports,The Big Lottery Fund,The Action Group,135244.0
13220,2005,Sports,The Big Lottery Fund,The Adventure Farm Trust,149011.0
13221,2005,Sports,The Big Lottery Fund,The Barlow RC High School and Specialist Science College,4950.0
13222,2005,Sports,The Big Lottery Fund,The Bath House Childrens Community Centre,5000.0
13223,2005,Sports,The Big Lottery Fund,The Beauchamp College,3990.0
13224,2005,Sports,The Big Lottery Fund,The Bishop Wand C of E School,134771.0
13225,2005,Sports,The Big Lottery Fund,The Borders Wheelchair Curling Club,6005.0
13226,2005,Sports,The Big Lottery Fund,The Brooksbank School Sports College,112219.0
13227,2005,Sports,The Big Lottery Fund,The Bulldogs,481.0
13228,2005,Sports,The Big Lottery Fund,The Bulls Wheelchair Rugby Club,5000.0
13229,2005,Sports,The Big Lottery Fund,The Buzz Clubs,5000.0
13230,2005,Sports,The Big Lottery Fund,The Cambridgeshire Society for the Blind & Partially Sighted,5000.0
13231,2005,Sports,The Big Lottery Fund,The Care and Play (CAP) Club,2764.0
13232,2005,Sports,The Big Lottery Fund,The Castle School,189900.0
13233,2005,Sports,The Big Lottery Fund,The Change Foundation,4884.0
13234,2005,Sports,The Big Lottery Fund,The Cherwell School,5000.0
13235,2005,Sports,The Big Lottery Fund,The City Academy Bristol,132930.0
13236,2005,Sports,The Big Lottery Fund,The City of Edinburgh Council Health and Social Care Department,844508.0
13237,2005,Sports,The Big Lottery Fund,The Colne Community School and College,5000.0
13238,2005,Sports,The Big Lottery Fund,The Community Tennis Club,4950.0
13239,2005,Sports,The Big Lottery Fund,The Deanes School,189900.0
13240,2005,Sports,The Big Lottery Fund,The Denes High School,3450.0
13241,2005,Sports,The Big Lottery Fund,The Dukeries College,3060.0
13242,2005,Sports,The Big Lottery Fund,The Eastwood School (11-18),131030.0
13243,2005,Sports,The Big Lottery Fund,The Elfrida Society,144843.0
13244,2005,Sports,The Big Lottery Fund,The Eresby School,5000.0
13245,2005,Sports,The Big Lottery Fund,The Falkirk School of Football,2973.0
13246,2005,Sports,The Big Lottery Fund,The Federation of Disability Sports Arts and Culture,4885.0
13247,2005,Sports,The Big Lottery Fund,The Glebe School,4350.0
13248,2005,Sports,The Big Lottery Fund,The Greater Linenhall Area Community Association,4700.0
13249,2005,Sports,The Big Lottery Fund,The Guide Association - Midlands,4300.0
13250,2005,Sports,The Big Lottery Fund,The Handcycling Association of the United Kingdom,5000.0
13251,2005,Sports,The Big Lottery Fund,The Harefield Academy,151920.0
13252,2005,Sports,The Big Lottery Fund,The Henry Cort Community School (Fareham Parnership),94950.0
13253,2005,Sports,The Big Lottery Fund,The Howard Park Bowling Club,4909.0
13254,2005,Sports,The Big Lottery Fund,The Include Foundation,5000.0
13255,2005,Sports,The Big Lottery Fund,The Kingfisher Community Special School,4910.0
13256,2005,Sports,The Big Lottery Fund,The Ladies Club,2150.0
13257,2005,Sports,The Big Lottery Fund,"The Lakelands School, Sports and Language College",5000.0
13258,2005,Sports,The Big Lottery Fund,The Leys Youth Programme,3905.0
13259,2005,Sports,The Big Lottery Fund,The Malling School,3845.0
13260,2005,Sports,The Big Lottery Fund,The Mersea Island Festival Trust,22342.0
13261,2005,Sports,The Big Lottery Fund,The Milestone School,5000.0
13262,2005,Sports,The Big Lottery Fund,The Moray Council,210000.0
13263,2005,Sports,The Big Lottery Fund,The Mourne Heritage Trust,30000.0
13264,2005,Sports,The Big Lottery Fund,The National Autistic Society,2625.0
13265,2005,Sports,The Big Lottery Fund,The Newman Collard Playing Fields Trust,5000.0
13266,2005,Sports,The Big Lottery Fund,The Oxford Kilburn Youth Trust,218881.0
13267,2005,Sports,The Big Lottery Fund,The Oxford and District Sport and Recreation Association for the Disabled Ltd,51116.0
13268,2005,Sports,The Big Lottery Fund,The Pitstop Leatherhead,3192.0
13269,2005,Sports,The Big Lottery Fund,The Priory School,5000.0
13270,2005,Sports,The Big Lottery Fund,The Ramsey School,132468.0
13271,2005,Sports,The Big Lottery Fund,The Ravens Lawn Tennis Club,5000.0
13272,2005,Sports,The Big Lottery Fund,The Rose School,5000.0
13273,2005,Sports,The Big Lottery Fund,The Roseland Community College,726658.0
13274,2005,Sports,The Big Lottery Fund,The Rotherham Blackburn Club for Young People,2300.0
13275,2005,Sports,The Big Lottery Fund,The Salmon Youth Centre In Bermondsey,158278.0
13276,2005,Sports,The Big Lottery Fund,The Sandon Learning Partnership Trust,1214439.0
13277,2005,Sports,The Big Lottery Fund,The Seal Association,1486.0
13278,2005,Sports,The Big Lottery Fund,The Sheldon Field,3550.0
13279,2005,Sports,The Big Lottery Fund,The Skill Academy,3808.0
13280,2005,Sports,The Big Lottery Fund,The Spark Festival,5000.0
13281,2005,Sports,The Big Lottery Fund,The Squad Club,4800.0
13282,2005,Sports,The Big Lottery Fund,The St Christopher School,4994.0
13283,2005,Sports,The Big Lottery Fund,The Swinton High School,3820.0
13284,2005,Sports,The Big Lottery Fund,The Toynbee School,113940.0
13285,2005,Sports,The Big Lottery Fund,The Vyne Community School,1945.0
13286,2005,Sports,The Big Lottery Fund,The Wheldon School,132930.0
13287,2005,Sports,The Big Lottery Fund,The Windsor Boys School Kart Club,4483.0
13288,2005,Sports,The Big Lottery Fund,Thomas Bennett Community College,113140.0
13289,2005,Sports,The Big Lottery Fund,Thomas Gamuel Primary School,5000.0
13290,2005,Sports,The Big Lottery Fund,Thornhill School Parents Asscoaition,5000.0
13291,2005,Sports,The Big Lottery Fund,Thornleigh Salesian College,113940.0
13292,2005,Sports,The Big Lottery Fund,Thorpe St Andrew School,94950.0
13293,2005,Sports,The Big Lottery Fund,Through the Doorway to Healthy Living,150000.0
13294,2005,Sports,The Big Lottery Fund,Thrybergh Fullerton C of E VA Primary School,2450.0
13295,2005,Sports,The Big Lottery Fund,Thurgarton Cricket Club,2777.0
13296,2005,Sports,The Big Lottery Fund,Thurlaston Sports Club,3850.0
13297,2005,Sports,The Big Lottery Fund,Thurrock Council,67618.0
13298,2005,Sports,The Big Lottery Fund,Thurrock Tigers Football Club,4751.0
13299,2005,Sports,The Big Lottery Fund,Thursby Sports and Recreation Committee,5000.0
13300,2005,Sports,The Big Lottery Fund,Thurso Bowling Club,4676.0
13301,2005,Sports,The Big Lottery Fund,Thwaites School,3953.0
13302,2005,Sports,The Big Lottery Fund,Tidworth Development Trust,22400.0
13303,2005,Sports,The Big Lottery Fund,Tilmanstone Miners Welfare Institute and Recreation Ground,4530.0
13304,2005,Sports,The Big Lottery Fund,Tolleshunt D'Arcy Parish Council,5000.0
13305,2005,Sports,The Big Lottery Fund,Torbay & District Deaf Society,5000.0
13306,2005,Sports,The Big Lottery Fund,Total Community Sports,3925.0
13307,2005,Sports,The Big Lottery Fund,Totally Tennis,5000.0
13308,2005,Sports,The Big Lottery Fund,Tow Law Community Association,5000.0
13309,2005,Sports,The Big Lottery Fund,Trafford Basketball Centre,4999.0
13310,2005,Sports,The Big Lottery Fund,Trafford Gingerbread,3060.0
13311,2005,Sports,The Big Lottery Fund,Trafford Metropolitan Borough Council,15191.0
13312,2005,Sports,The Big Lottery Fund,Tri - A - Sport,4588.0
13313,2005,Sports,The Big Lottery Fund,Trinity School,4500.0
13314,2005,Sports,The Big Lottery Fund,Trinity St Mary's CE School,3871.0
13315,2005,Sports,The Big Lottery Fund,Troon Basketball Club,5000.0
13316,2005,Sports,The Big Lottery Fund,Tullochan,174401.0
13317,2005,Sports,The Big Lottery Fund,Tweeddale Sports Council,4625.0
13318,2005,Sports,The Big Lottery Fund,Twickenham Brunswick Club for Young People,3060.0
13319,2005,Sports,The Big Lottery Fund,Ulverston Hockey Club,4784.0
13320,2005,Sports,The Big Lottery Fund,Unique Connections Youth Project,5000.0
13321,2005,Sports,The Big Lottery Fund,Unity Organisation,5000.0
13322,2005,Sports,The Big Lottery Fund,Upper Andersonstown Community Limited Youth Network,5000.0
13323,2005,Sports,The Big Lottery Fund,Upper Cowal Bowling Club,5000.0
13324,2005,Sports,The Big Lottery Fund,Uppingham Community College,203000.0
13325,2005,Sports,The Big Lottery Fund,Usworth Junior Canoe Club,5000.0
13326,2005,Sports,The Big Lottery Fund,Uxbridge And District Primary Schools Sports Association,4852.0
13327,2005,Sports,The Big Lottery Fund,V.I.P. Friendship Group,3000.0
13328,2005,Sports,The Big Lottery Fund,Vale Of Leven Football & Athletic Club,4800.0
13329,2005,Sports,The Big Lottery Fund,Vallance Community Sports Association Limited,3560.0
13330,2005,Sports,The Big Lottery Fund,Vandyke Upper School,345000.0
13331,2005,Sports,The Big Lottery Fund,Ventnor Cricket Club,5000.0
13332,2005,Sports,The Big Lottery Fund,Ventnor Middle School,4980.0
13333,2005,Sports,The Big Lottery Fund,Victoria House Pupil Referral Unit,4595.0
13334,2005,Sports,The Big Lottery Fund,Victoria School,4600.0
13335,2005,Sports,The Big Lottery Fund,Viva,5000.0
13336,2005,Sports,The Big Lottery Fund,Voluntary Service Bureau,30000.0
13337,2005,Sports,The Big Lottery Fund,Waddesdon Wailers and Waddlers,1000.0
13338,2005,Sports,The Big Lottery Fund,Wakefield Metropolitan District Council,179646.0
13339,2005,Sports,The Big Lottery Fund,Wallsend Mini Soccer Project,4940.0
13340,2005,Sports,The Big Lottery Fund,Walton Sports Centre Football Club,4364.0
13341,2005,Sports,The Big Lottery Fund,Ward Road Gym Sports Development (Dundee),5000.0
13342,2005,Sports,The Big Lottery Fund,Warren Farm Junior and Infant School,4752.0
13343,2005,Sports,The Big Lottery Fund,Warrington Sports Club,5000.0
13344,2005,Sports,The Big Lottery Fund,Washington Bird Inn Football Club,5000.0
13345,2005,Sports,The Big Lottery Fund,Wasps Multi Sports Club,2150.0
13346,2005,Sports,The Big Lottery Fund,Water Orton Parish Council,5000.0
13347,2005,Sports,The Big Lottery Fund,Waterside Womens Centre,29953.0
13348,2005,Sports,The Big Lottery Fund,Watford Grammar School for Boys,5000.0
13349,2005,Sports,The Big Lottery Fund,Wath Cricket Club,4500.0
13350,2005,Sports,The Big Lottery Fund,Wavendon Church of England First School,4995.0
13351,2005,Sports,The Big Lottery Fund,Wearside Bridge Club,3697.0
13352,2005,Sports,The Big Lottery Fund,Weddington Sports and Social Bowls Club,5000.0
13353,2005,Sports,The Big Lottery Fund,Weeting Bowls Club,5000.0
13354,2005,Sports,The Big Lottery Fund,Wembley Sports Association,5000.0
13355,2005,Sports,The Big Lottery Fund,Wendlebury Youth Club Management Committee,3388.0
13356,2005,Sports,The Big Lottery Fund,Wensley Fold C.E (V.C) Primary School,5000.0
13357,2005,Sports,The Big Lottery Fund,West Fife Fencing Club,5000.0
13358,2005,Sports,The Big Lottery Fund,West Harp Boat Station,5000.0
13359,2005,Sports,The Big Lottery Fund,West London YMCA,4295.0
13360,2005,Sports,The Big Lottery Fund,"West Lothian Council-Education, Planning and Area Services",483794.0
13361,2005,Sports,The Big Lottery Fund,West Norfolk Sports Council,4900.0
13362,2005,Sports,The Big Lottery Fund,West Northfield Youth Inclusion Project,3300.0
13363,2005,Sports,The Big Lottery Fund,West Tynedale Junior Rugby Club,4640.0
13364,2005,Sports,The Big Lottery Fund,West Wratting Parish Council,5000.0
13365,2005,Sports,The Big Lottery Fund,West of Scotland Wheelchair Sports Club,4250.0
13366,2005,Sports,The Big Lottery Fund,Westborough Primary School,3077.0
13367,2005,Sports,The Big Lottery Fund,Westcliff High School for Girls,5000.0
13368,2005,Sports,The Big Lottery Fund,Westcliff Trampoline Club,4457.0
13369,2005,Sports,The Big Lottery Fund,Western Education and Library Board,2464916.0
13370,2005,Sports,The Big Lottery Fund,Western Wildcats Hockey Club,5000.0
13371,2005,Sports,The Big Lottery Fund,Westgate Redoubt A.R.L. Sports and Social Club,5000.0
13372,2005,Sports,The Big Lottery Fund,Westland Sports Cricket Club,4500.0
13373,2005,Sports,The Big Lottery Fund,Westminster City Council,1132717.0
13374,2005,Sports,The Big Lottery Fund,Weston Favell C.E.V.A Primary School,5000.0
13375,2005,Sports,The Big Lottery Fund,Weston Table Tennis Club,3382.0
13376,2005,Sports,The Big Lottery Fund,Westwood Park Primary School,4563.0
13377,2005,Sports,The Big Lottery Fund,White Coppice Cricket Club,5000.0
13378,2005,Sports,The Big Lottery Fund,White Spire School,5000.0
13379,2005,Sports,The Big Lottery Fund,Whitecross High School,94811.0
13380,2005,Sports,The Big Lottery Fund,Whitedarts Modern Pentathlon Club,2650.0
13381,2005,Sports,The Big Lottery Fund,Whiteheath Sports Academy,5000.0
13382,2005,Sports,The Big Lottery Fund,Wickham Market Primary School,3918.0
13383,2005,Sports,The Big Lottery Fund,Wigan Borough Council,78910.0
13384,2005,Sports,The Big Lottery Fund,Willaston Badminton Club,3450.0
13385,2005,Sports,The Big Lottery Fund,William Edwards School and Sports College,183149.0
13386,2005,Sports,The Big Lottery Fund,William de Ferrers School,113811.0
13387,2005,Sports,The Big Lottery Fund,Willingdon Trees Youth Club,475.0
13388,2005,Sports,The Big Lottery Fund,Willow Brook Primary School and Nursery,5000.0
13389,2005,Sports,The Big Lottery Fund,Willy Freund Centre,4740.0
13390,2005,Sports,The Big Lottery Fund,Wilmslow High School,108412.0
13391,2005,Sports,The Big Lottery Fund,Wiltshire Council,63500.0
13392,2005,Sports,The Big Lottery Fund,Wimbledon Fencing Club,4200.0
13393,2005,Sports,The Big Lottery Fund,Windmill Amateur Boxing Club,5000.0
13394,2005,Sports,The Big Lottery Fund,Windsor Ascot Maidenhead District Sports Association for the Disabled,2055.0
13395,2005,Sports,The Big Lottery Fund,Winifred Holtby Academy Trust,1130966.0
13396,2005,Sports,The Big Lottery Fund,Winlaton Vulcans Youth Rugby Club,4853.0
13397,2005,Sports,The Big Lottery Fund,Winsham Recreation Ground,3000.0
13398,2005,Sports,The Big Lottery Fund,Wirksworth Junior School,3768.0
13399,2005,Sports,The Big Lottery Fund,Wirral Squash Development Association,4980.0
13400,2005,Sports,The Big Lottery Fund,Wisbech Freestyle Archery Club,4117.0
13401,2005,Sports,The Big Lottery Fund,Witchford Village College,132840.0
13402,2005,Sports,The Big Lottery Fund,Within Reach (Sheffield),4960.0
13403,2005,Sports,The Big Lottery Fund,Withington C of E Primary School,1008.0
13404,2005,Sports,The Big Lottery Fund,Witton Albion Junior Football Club,3100.0
13405,2005,Sports,The Big Lottery Fund,Wokingham Borough Council,207532.0
13406,2005,Sports,The Big Lottery Fund,Wolverhampton City Council,416793.0
13407,2005,Sports,The Big Lottery Fund,Womens Sports Foundation East,4343.0
13408,2005,Sports,The Big Lottery Fund,Woodbrook School,4012.0
13409,2005,Sports,The Big Lottery Fund,Woodgate Adventure Playground,59990.0
13410,2005,Sports,The Big Lottery Fund,Woodnewton Infant and Nursery School,3000.0
13411,2005,Sports,The Big Lottery Fund,Woody's Out of School Club Ltd,2600.0
13412,2005,Sports,The Big Lottery Fund,Wooton Bassett School,2000.0
