,Scripts,title,Character,Season
1778, Alright. I’ve got a plan. I’ll go down the fire escape…,The One With Rachel’s Phone Number,Chandler,9
1779," Yes. Because all good plans start with “I’ll just go down the fire ', 'escape…”",The One With Rachel’s Phone Number,Monica,9
1780," Hear me out, woman! I’ll go down the fire escape, then I’ll wait ', 'for a while. Then, when I come back up the stairs, it’ll just be like I got back ', 'from Tulsa. Then, Joey and I will come in here and see that there is no guy in ', 'here.",The One With Rachel’s Phone Number,Chandler,9
1781," Aren’t you afraid that Joey’s going to figure all this out? Silence ', 'I heard it!",The One With Rachel’s Phone Number,Monica,9
1783, Just gonna wait for a little while.,The One With Rachel’s Phone Number,Chandler,9
1784, Scary pigeon’s back?,The One With Rachel’s Phone Number,Monica,9
1785, It’s huge!,The One With Rachel’s Phone Number,Chandler,9
1786," Ross and Rachel’s apartment. There is a nearly-empty pizza box on the ', 'table. Mike and Ross have swapped positions on the couch. Mike still has a ', 'bottle of Foster’s in his hand. He is making funny noises. Ross looks bored. ', 'Mike stops making the noise, looks at Ross, looks back at the bottle and ', 'continues to make the noise. Ross looks exasperated",The One With Rachel’s Phone Number,Scene,9
1787," Bar. Phoebe and Rachel are talking to the two men that sent the ', 'drinks over to them",The One With Rachel’s Phone Number,Scene,9
1788," Oh my god! I can’t believe you live in that building! My grandmother ', 'lives in that building, Ida Green? No sense of personal space? Kinda smells of ', 'chicken? Looks like a potato?!?",The One With Rachel’s Phone Number,Rachel,9
1789, Spuds is your grandmother?,The One With Rachel’s Phone Number,Bill,9
1790, Yeah! That’s my muppy!,The One With Rachel’s Phone Number,Rachel,9
1791," So, we’re on our way to a couple of parties. Maybe we can get your ', 'numbers and give you a call when we find something fun.",The One With Rachel’s Phone Number,Kevin,9
1792," Yeah, I’m sorry. We weren’t really looking for anything to happen ', 'with you guys. I-I have a boyfriend.",The One With Rachel’s Phone Number,Phoebe,9
1793, Alright. That’s no big deal.,The One With Rachel’s Phone Number,Kevin,9
1795," So, she has a boyfriend. To Rachel What is your situation?",The One With Rachel’s Phone Number,Bill,9
1796," Oh, it’s complicated. I don’t actually have a boyfriend, but, ', 'erm…",The One With Rachel’s Phone Number,Rachel,9
1797, Can I have your number?,The One With Rachel’s Phone Number,Bill,9
1798," I’m sorry, no.",The One With Rachel’s Phone Number,Rachel,9
1799, Okay They start to leave,The One With Rachel’s Phone Number,Bill,9
1800," Oh, sure!",The One With Rachel’s Phone Number,Rachel,9
1802, Oh my god! You’re giving your real number!,The One With Rachel’s Phone Number,Phoebe,9
1803," Okay, thanks. I’ll give you a call later tonight.",The One With Rachel’s Phone Number,Bill,9
1804, Great. Gives thumbs up,The One With Rachel’s Phone Number,Rachel,9
1805, Bye Leaves,The One With Rachel’s Phone Number,Bill,9
1806, Bye,The One With Rachel’s Phone Number,"Rachel, Phoebe",9
1807," Wow. So that's great. You, Bill, Ross and Emma are going to be so "", 'happy together. What were you thinking?",The One With Rachel’s Phone Number,Phoebe,9
1808, I don’t know. He was cute and he liked me. It was an impulse.,The One With Rachel’s Phone Number,Rachel,9
1809," But what about Ross? What about your moment? Don’t you want to talk ', 'to Ross about it?",The One With Rachel’s Phone Number,Phoebe,9
1810," No, no, ‘cos I know exactly how the conversation is going to go. “Hey ', 'Ross”, “You know, I think that we had a moment before” As Ross “Yeah, um, me ', 'too” As herself “Well, but I’m not sure I really wanna do anything about it!” ', 'As Ross “Yeah, um, me, um, neither.” As herself “Ross, should we just ', 'continue to live together and not really tell each other how we’re really ', 'feeling?” As Ross “Yeah, that works for me, um, um.”",The One With Rachel’s Phone Number,Rachel,9
1811," Yeah, I see what you mean. By the way, nice Ross imitation. But your ', 'Rachel was not whiney enough.",The One With Rachel’s Phone Number,Phoebe,9
1812, Hey!,The One With Rachel’s Phone Number,Rachel,9
1813, Better!,The One With Rachel’s Phone Number,Phoebe,9
1815," The point is: maybe I should stop waiting around, waiting for moments ', 'with Ross. I should just move on with my life.",The One With Rachel’s Phone Number,Rachel,9
1816," So, really? Are you moving on from Ross?",The One With Rachel’s Phone Number,Phoebe,9
1817," Dunno, do I have to decide right now?",The One With Rachel’s Phone Number,Rachel,9
1818," You kinda just did. That guy’s gonna call you tonight. Ross is going ', 'to pick up the phone. That’s a pretty clear message.",The One With Rachel’s Phone Number,Phoebe,9
1819," Oh my god! Ross!! Ross is gonna pick up the phone! Ah, I have to get ', 'my number back! Oh my god! He’s gone!",The One With Rachel’s Phone Number,Rachel,9
1820," As Rachel “Ah, I have to get my number back!”, “Oh my god! He’s ', 'gone!” Dead on!",The One With Rachel’s Phone Number,Phoebe,9
1821," Ross and Rachel’s apartment. Ross and Mile look bored out of their ', 'heads",The One With Rachel’s Phone Number,Scene,9
1822, Passst. I’m gonna take off.,The One With Rachel’s Phone Number,Mike,9
1823, So soon?,The One With Rachel’s Phone Number,Ross,9
1824, Yeah.,The One With Rachel’s Phone Number,Mike,9
1825," Okay. Thanks, er, for the beer.",The One With Rachel’s Phone Number,Ross,9
1826, You mean lager.,The One With Rachel’s Phone Number,Mike,9
1827," Ah, yeah, good times.",The One With Rachel’s Phone Number,Ross,9
1829, Ohh. Relieved to be out of there,The One With Rachel’s Phone Number,Mike,9
1830, Ohh. Relieved that Mike has gone,The One With Rachel’s Phone Number,Ross,9
1832, Hello?,The One With Rachel’s Phone Number,Mike,9
1834," Hey Mike, it’s me. Listen: Is Ross near you?",The One With Rachel’s Phone Number,Phoebe,9
1835," Uh no, I just left.",The One With Rachel’s Phone Number,Mike,9
1836," Well, you have to go back in.",The One With Rachel’s Phone Number,Phoebe,9
1837, What? Go back? To the land where time stands still?,The One With Rachel’s Phone Number,Mike,9
1838," I’m so sorry, honey, but, okay. Rachel gave this guy her number, and, ', 'erm, she does not want Ross to answer the phone, so you have to intercept all of ', 'his calls.",The One With Rachel’s Phone Number,Phoebe,9
1839, I can’t do that.,The One With Rachel’s Phone Number,Mike,9
1840, To Rachel He says that he can’t do that,The One With Rachel’s Phone Number,Phoebe,9
1841," Oh, give me. Rachel takes the phone of Phoebe Hi, Mike! Hi, listen, ', 'I know this is a lot to ask, but you know what. If you do this, ah, Phoebe will ', 'do anything you want. Seriously, I’m talking dirty stuff.",The One With Rachel’s Phone Number,Rachel,9
1842," Alright, give it here. Phoebe takes the phone Hello? I'm sorry "", 'about her, but, she wasn’t wrong about the dirty stuff.",The One With Rachel’s Phone Number,Phoebe,9
1843," Alright, I’ll do it. Phoebe sticks her thumb up to Rachel Really, ', 'though, how much dirtier can it get?",The One With Rachel’s Phone Number,Mike,9
1844," Oh, oh, Mike! Bye. Hangs up",The One With Rachel’s Phone Number,Phoebe,9
1845," Ross and Rachel’s apartment. Knock at the door. Ross opens the door. ', 'Mike is there.",The One With Rachel’s Phone Number,Scene,9
1846," Hey, buddy!",The One With Rachel’s Phone Number,Mike,9
1847, Hi!,The One With Rachel’s Phone Number,Ross,9
1848, Can I come back in?,The One With Rachel’s Phone Number,Mike,9
1849, W-Why? Blocking route of entry,The One With Rachel’s Phone Number,Ross,9
1850," Well, negotiating an entrance I was just thinking of how muck more we ', 'have to talk about.",The One With Rachel’s Phone Number,Mike,9
1851," Exasperated But, you left!",The One With Rachel’s Phone Number,Ross,9
1852," Hallway between Monica/Chandler’s apartment and Joey’s apartment. ', 'Joey is sat on a stool, holding a baseball bat. Chandler runs up the stairs",The One With Rachel’s Phone Number,Scene,9
1853," Wow, that didn’t take long. I thought you said Tulsa was a three-hour ', 'flight?",The One With Rachel’s Phone Number,Joey,9
1854," Well,… you’re forgetting about the time difference.",The One With Rachel’s Phone Number,Chandler,9
1856," Huh, Chandler – you’re home!",The One With Rachel’s Phone Number,Monica,9
1857," That’s right. Your husband’s home, so now the sex can stop.",The One With Rachel’s Phone Number,Chandler,9
1859, What are you saying?,The One With Rachel’s Phone Number,Monica,9
1860, Joey said that you’re in here with another man!,The One With Rachel’s Phone Number,Chandler,9
1861," There's no man in here! How dare you accuse me of that? Slaps "", 'Chandler",The One With Rachel’s Phone Number,Monica,9
1862," Alright, alright. Then maybe you won’t mind if me and my friend takes a ', 'look around then. Huh! Where you at?",The One With Rachel’s Phone Number,Joey,9
1864, What’s he doing?,The One With Rachel’s Phone Number,Chandler,9
1865, I arranged some pillows on the bed to make it look like a guy!,The One With Rachel’s Phone Number,Monica,9
1867," Bedroom’s clear, although you might need some new pillows.",The One With Rachel’s Phone Number,Joey,9
1868," Alright, well, I’ll check the guest bedroom.",The One With Rachel’s Phone Number,Chandler,9
1870, Why do I smell men’s cologne?,The One With Rachel’s Phone Number,Joey,9
1872, I think that's you.,The One With Rachel’s Phone Number,Monica,9
1874," Oh yeah, I rubbed a magazine on myself earlier.",The One With Rachel’s Phone Number,Joey,9
1876," Nobody here, Joe.",The One With Rachel’s Phone Number,Chandler,9
1877, I guess not.,The One With Rachel’s Phone Number,Joey,9
1878," I can’t believe you thought I was cheating. You owe me an ', 'apology.",The One With Rachel’s Phone Number,Monica,9
1879," You’re right, Monica. I’m so sorry.",The One With Rachel’s Phone Number,Joey,9
1880," It’s an honest mistake. It can happen to anybody. Alright, see ', 'ya.",The One With Rachel’s Phone Number,Monica,9
1882," Wait, wait, wait a minute. If you’ve just got back from Tulsa, how did ', 'your suitcase beat you here?",The One With Rachel’s Phone Number,Joey,9
1884," I climb down the fire escape, and you can’t put that in the ', 'closet?",The One With Rachel’s Phone Number,Chandler,9
1886," Ross and Rachel’s apartment. Ross and Mike are sat on the sofa. Mike ', 'is reading out of a book",The One With Rachel’s Phone Number,Scene,9
1887," So, with the exception of the fermentation process, beer and ale are ', 'basically the same thing. Fascinating, isn’t it?",The One With Rachel’s Phone Number,Mike,9
1888, Looking bored Maybe you should look up fascinating.,The One With Rachel’s Phone Number,Ross,9
1890," I’ll get it Jumps across Ross and grabs the phone. Ross looks shocked ', 'Hello? Ross’ place, Mike speaking. Passing phone to Ross It’s for you.",The One With Rachel’s Phone Number,Mike,9
1892, I don’t understand what just happened here.,The One With Rachel’s Phone Number,Ross,9
1893, Monica and Chandler’s apartment. As before,The One With Rachel’s Phone Number,Scene,9
1894, What’s going on?,The One With Rachel’s Phone Number,Joey,9
1895," I’m sorry. I told you that I was in Tulsa because I wanted to spend ', 'the night with Monica and I didn’t…didn’t know…didn’t think you’d ', 'understand.",The One With Rachel’s Phone Number,Chandler,9
1896," What? You think I’m too dumb to know that a husband needs to be with ', 'his wife? Uh? You think I’m like, duhhh! Taps head with baseball bat – it hurts ', 'him",The One With Rachel’s Phone Number,Joey,9
1897, Joey?,The One With Rachel’s Phone Number,Monica,9
1898, Yeah?,The One With Rachel’s Phone Number,Joey,9
1899, I don’t know what to say. We shouldn’t have lied to you.,The One With Rachel’s Phone Number,Monica,9
1900," I feel so bad. Is there, is there anything I can do to make it up ', 'to you?",The One With Rachel’s Phone Number,Chandler,9
1901," You could go to the game with me, even though I know you said you ', 'couldn’t, but then you lied to me, tricked me and gave me a bump on the ', 'head.",The One With Rachel’s Phone Number,Joey,9
1902," I’m sorry. That’s the one thing I can’t do. I promised that I’d be ', 'with Monica.",The One With Rachel’s Phone Number,Chandler,9
1903, Looking sad Alright.,The One With Rachel’s Phone Number,Joey,9
1904, You can go.,The One With Rachel’s Phone Number,Monica,9
1905, Turning around What?,The One With Rachel’s Phone Number,Chandler,9
1906," You should go to the game. It’s okay, I want you to.",The One With Rachel’s Phone Number,Monica,9
1907, Really? Are you going to be okay?,The One With Rachel’s Phone Number,Chandler,9
